industria_google,pe_promedio,netdebt/ebitda_promedio,growth_sales_industria,etf_name,etf_seguimiento,notion;
"Packaged Foods & Meats,16,2.1,0.06,Vanguard Consumer Staples ETF,VDC,""VDC: incluye grandes de alimentos envasados, yield ~2.9Ã¢â‚¬Â¯%, P/E ~16""";
"Containers & Packaging,15,3.96,0.01,Global X Packaging ETF,PACK,""ETF enfocado en empresas de empaques como Amcor, Ball Corporation, International Paper.""";
"Personal Products,20,1.24,0.02,Consumer Staples Select Sector SPDR Fund,XLP,""ETF que incluye productos personales como Procter & Gamble, Colgate-Palmolive, Unilever.""";
"Publishing,17,2.24,0.01,Invesco Dynamic Media ETF,PBS,""ETF que cubre editoriales y medios digitales como News Corp, Scholastic, Gannett.""";
"Railroads,16,3.82,0.01,iShares U.S. Transportation ETF,IYT,""ETF que incluye compaÃƒÂ±ÃƒÂ­as ferroviarias como Union Pacific, Norfolk Southern, CSX.""";
Real Estate Management & Development,12,3.09,0.01,Vanguard Real Estate ETF,VNQ,ETF que cubre REITs diversificados en gestiÃƒÂ³n y desarrollo inmobiliario como Simon Property Group y CBRE.;
Real Estate Services,14,3.51,0.01,iShares U.S. Real Estate ETF,IYR,ETF que incluye empresas de servicios inmobiliarios como CBRE Group y Jones Lang LaSalle.;
"Electric Utilities,15,2.2,0.01,Utilities Select Sector SPDR Fund,XLU,""XLU: ETF que representa empresas de servicios elÃƒÂ©ctricos regulados como Duke, Exelon, NextEra.""";
"Gas Utilities,14.5,1.33,0.01,First Trust Natural Gas ETF,FCG,""ETF especializado en empresas vinculadas al gas natural como EQT, Chesapeake Energy.""";
"Water Utilities,19,4,0.03,Invesco Water Resources ETF,PHO,""ETF que cubre empresas de agua potable, aguas residuales e infraestructura hÃ­drica regulada""";
"Health Care REITs,25,5.5,0.04,Vanguard Real Estate ETF,VNQ,""REITs que poseen y gestionan instalaciones mÃ©dicas, clÃ­nicas y consultorios""";
"Industrial REITs,20,4.2,0.05,iShares U.S. Industrial REIT ETF,IYR,""REITs que poseen naves logÃ­sticas, almacenes y parques industriales""";
"Mortgage REITs,10,6.5,0.02,iShares Mortgage Real Estate ETF,REM,""REITs que invierten en hipotecas y valores respaldados por hipotecas, generando ingresos por margen de interÃ©s""";
Office REITs,18,5,0.03,Fidelity MSCI Real Estate ETF,FSR,REITs que poseen edificios de oficinas corporativas y centros de negocios;
"Retail REITs,22,5.8,0.04,Qualcomm Tower REIT ETF,QTRT,""REITs que invierten en activos especializados como torres de telecomunicaciones, estaciones de servicio y centros de datos""";
"Specialized REITs,22,5.8,0.04,Qualcomm Tower REIT ETF,QTRT,""REITs que invierten en activos especializados como torres de telecomunicaciones, estaciones de servicio y centros de datos""";
"Consumer Services,30,1.17,0.03,Consumer Discretionary Select Sector SPDR Fund,XLY,""ETF que cubre empresas de consumo discrecional como minoristas, entretenimiento y viajes""";
Home Construction,31.3,1.51,0.02,iShares U.S. Home Construction ETF,ITB,ETF centrado en constructores de viviendas y proveedores de materiales de construcciÃ³n;
"Restaurants,25,4.56,0.04,Dynamic Leisure and Entertainment ETF,PEJ,""ETF que incluye cadenas de restaurantes, entretenimiento y ocio""";
"Semiconductors,40,0.13,0.1,iShares Semiconductor ETF,SOXX,""ETF que cubre fabricantes de semiconductores, incluidos ASICs, memoria y lÃ³gica""";
Silver,no_value,0,0.05,iShares Silver Trust,SLV,ETF que replica el precio spot de la plata fÃ­sica almacenada;
"Application Software,29,0.8,0.13,Vanguard Information Technology ETF,VGT,""incluye empresas de software como Microsoft, Adobe""";
"Application Software,29,0.8,0.13,Vanguard Information Technology ETF,VGT,""incluye empresas de software como Microsoft, Adobe""";
"Solar Energy,35,3.9,0.09,Invesco Solar ETF,TAN,""TAN: ya referenciado, energÃƒÂ­a solar""";
"Specialty Retail,24,1.7,0.06,SPDR S&P Retail ETF,XRT,""retail especializado (tiendas moda, electrÃƒÂ³nicos)""";
"Professional Services,22,1.2,0.04,iShares Global Infrastructure ETF,IXP,""incluye consultoras, servicios pro, yield ~2.0%, P/E ~22""";
"Steel,12,3.25,0.03,vanEck Steel ETF,SLX,""acero global, yield ~2.1%, P/E ~12""";
"Advertising,20 a 27,1.6,0.07,SmartETFs Advertising & Marketing Technology ETF,MRAD,""es un fondo que invierte en empresas de publicidad y tecnologÃƒÂ­a de marketing, como The Trade Desk, Meta, Alphabet, y empresas especializadas en publicidad digital.""";
"Agricultural Products,15 a 18,1.4,0.05,iShares MSCI Global Agriculture Producers ETF,VEGI,""es FONDO cotizado que invierte en empresas globales dedicadas a la producciÃƒÂ³n agrÃƒÂ­cola, incluyendo: cultivo de frutas, vegetales, granos y productos agrÃƒÂ­colas. Incluye compaÃƒÂ±ÃƒÂ­as como Nutrien, Corteva, FMC y Archer-Daniels-Midland.""";
"Farm & Heavy Construction Machinery,15  a  20,1.85,0.05,Global X U.S. Infrastructure Development ETF,PAVE,""ETF que invierte en maquinaria pesada e infraestructura estadounidense, incluyendo empresas como Caterpillar, Deere & Co, United Rentals, entre otras.""";
"Apparel Accessories & Luxury Goods,13 a 24,1.3,0.07,Global X MSCI China Consumer Discretionary ETF,CHIQ,""CHIQ: ETF con exposiciÃƒÂ³n a marcas de lujo y consumo discrecional, especialmente del mercado chino. Incluye compaÃƒÂ±ÃƒÂ­as como Li Ning, Anta Sports, y otros productores de moda.""";
"Asset Management,14,0.3,0.05,Schwab U.S. Dividend Equity ETF,SCHD,""SCHD: ETF que invierte en acciones de alta calidad y dividendos crecientes en EE.UU., con empresas de gestiÃƒÂ³n de activos como BlackRock, Vanguard y Capital Group.""";
"Automobiles,13.7 a 15,0.48,0.05,Discretionary Select Sector SPDR Fund,XLY,""ETF que cubre una amplia exposiciÃ³n a consumo discrecional, incluyendo fabricantes de automÃ³viles y proveedores OEM""";
"Recreational Vehicles & Boats,20,1.5,0.06,Invesco Dynamic Leisure & Entertainment ETF,PEJ,""ETF que cubre empresas de ocio y recreaciÃ³n, incluyendo distribuidores de RV, barcos y entretenimiento al aire libre""";
"Soft Drinks,23,1.9,0.05,Vanguard High Dividend Yield ETF,VYM,""Consumo estable: incluye gigantes como CocaÃ¢â‚¬â€˜Cola, PepsiCo""";
"Office Services & Supplies,9,1.7,0.03,Vanguard International High Dividend Yield ETF,VYMI,""Sector estable, dividendos internacionales (~4.18%), empresas de impresiÃƒÂ³n y oficinas como Staples u HP.""";
"Communications Equipment,12.26,1.85,0.06,iShares U.S. Telecommunications ETF,IYZ,""IYZ: ETF que invierte en telecomunicaciones de EE.UU., incluyendo Verizon, AT&T, Comcast y Cisco, yield ~0.78Ã¢â‚¬Â¯%, P/E ~12.26.""";
"Technology Hardware Storage & Peripherals,33,33,0.05,iShares North American Tech-Multimedia Networking ETF,IGN,""IGN: ETF centrado en hardware de red, multimedia y telecomunicaciones, con empresas como Cisco, Arista Networks y Motorola Solutions.""";
"IT Consulting & Other Services,28,0.45,0.05,ProShares S&P Technology Dividend Aristocrats ETF,TDV,""TDV: ETF enfocado en empresas tecnolÃƒÂ³gicas con crecimiento estable y dividendo, incluye Accenture, Cognizant y otras consultoras IT.""";
"Broadline Retail,22.5,2.1,0.02,SPDR S&P Retail ETF,XRT,""XRT: ETF diversificado de retail, incluye grandes cadenas como Amazon, Walmart y Target.""";
"Pharmaceuticals,20,0.85,0.05,iShares U.S. Pharmaceuticals ETF,IHE,""ETF enfocado en grandes farmacÃƒÂ©uticas como Pfizer, Merck, Johnson & Johnson.""";
"Electrical Components & Equipment,14,2.3,0.04,iShares Emerging Markets ETF,IEMG,""IEMG: incluye fabricantes de equipos elÃƒÂ©ctricos, yield aproximado 1.8Ã¢â‚¬Â¯%, P/E ~14""";
"Construction & Engineering,25 a 32,2.8,0.03,Industrial Select Sector SPDR Fund,XLI,""XLI: ya referenciado, expuesto a servicios e ingenierÃƒÂ­a""";
"Consumer Finance,11.5,2.5,0.04,iShares U.S. Financials ETF,IYF,""IYF: ETF financiero que incluye compaÃƒÂ±ÃƒÂ­as de crÃƒÂ©dito al consumo como Discover, Capital One, Synchrony.""";
"Packaged Foods & Meats,17.8,1.9,0.03,Invesco Dynamic Food & Beverage ETF,PBJ,""PBJ: ETF que agrupa empresas de alimentos empacados como General Mills, Hormel, Tyson Foods.""";
"Casinos & Gaming,22,4.8,0.1,VanEck Gaming ETF,BJK,""BJK: exposiciÃƒÂ³n a casinos, apuestas, empresas de gaming, yield ~1.6%, P/E ~22""";
"Technology Hardware Storage & Peripherals,25,3.2,0.03,Technology Select Sector SPDR Fund,XLK,""XLK: ETF tecnolÃƒÂ³gico que incluye Apple, HP, Dell, y fabricantes de hardware y almacenamiento.""";
Independent Power and Renewable Electricity Producers,18,3.5,0.07,Invesco Solar ETF,TAN,TAN: enfocado en energÃƒÂ­a solar y renovables;
"Building Products,14,2.4,0.05,Materials Select Sector SPDR Fund,XLB,""XLB: incluye fabricantes de productos de construcciÃƒÂ³n como SherwinÃ¢â‚¬â€˜Williams, yield ~2.2%, P/E ~14""";
"Environmental Services,15,2,0.04,Invesco WilderHill Clean Energy ETF,CGW,""CGW: incluye servicios de gestiÃƒÂ³n ambiental y limpieza ambiental, ~1.9%, P/E ~15""";
Insurance: Life & Health,13,1.1,0.03,SPDR S&P Insurance ETF,KIE,KIE: incluye compaÃƒÂ±ÃƒÂ­as de seguros de vida y salud;
"Reinsurance,12.75 a 16.6,2.5,0.03,iShares U.S. Insurance ETF,IAK,""ETF diversificado que cubre compaÃ±Ã­as de seguros, incluyendo reinsurersâ€”adecuado para exposiciÃ³n al riesgo asegurador""";
"Interactive Media & Services,23,0.5,0.07,Communication Services Select Sector SPDR Fund,XLC,""ETF que cubre medios interactivos, redes sociales y servicios digitalesâ€”incluyendo plataformas de streaming, publicidad online y juegos interactivos""";
"Apparel Accessories & Luxury Goods,13 a 24,1.3,0.07,Global X MSCI China Consumer Discretionary ETF,CHIQ,""CHIQ: ETF con exposiciÃƒÂ³n a marcas de lujo y consumo discrecional, especialmente del mercado chino. Incluye compaÃƒÂ±ÃƒÂ­as como Li Ning, Anta Sports, y otros productores de moda.""";
"Textiles, Apparel & Luxury Goods,28.5,0.21,0.15,ETFMG Prime Apparel & Accessories ETF,FQAL,""ETF que invierte en fabricantes y marcas de moda, ropa, calzado y artÃ­culos de lujo""";
"Health Care Facilities,34,1.24,0.04,iShares U.S. Healthcare Providers ETF,IHF,""ETF que incluye hospitales y servicios de salud, ideal para exposiciÃ³n al equipamiento y gestiÃ³n mÃ©dica institucional""";
"Health Care Equipment & Supplies,40,0.8,0.06,SPDR S&P Health Care Equipment ETF,XHE,""ETF enfocado en equipamiento y suministros mÃ©dicos, con enfoque igual-ponderado""";
"Health Care Technology,25,0.5,0.07,Health Care Technology ETF,IEHT,""ETF especializado en tecnologÃ­a de salud, como software clÃ­nico, facturaciÃ³n mÃ©dica y soluciones digitales""";
"Health Care Providers & Services,18,0.8,0.08,iShares U.S. Healthcare Providers ETF,IHF,""ETF que cubre hospitales y proveedores de servicios mÃ©dicos, con ingresos sÃ³lidos y gran demanda de servicios de salud""";
"Oil & Gas Equipment & Services,15,1.33,0.03,SPDR S&P Oil & Gas Equipment & Services ETF,XES,""ETF que invierte en compaÃ±Ã­as de servicios petroleros e ingenierÃ­a de campo petrolero, incluyendo perforaciÃ³n y equipamiento""";
"Integrated Oil & Gas,12,1.55,0.02,Energy Select Sector SPDR ETF,XLE,""ETF que cubre empresas integradas de petrÃ³leo y gas, desde upstream a downstream, incluyendo refinado y distribuciÃ³n""";
"Metals & Mining,12,2.7,0.03,SPDR S&P Metals & Mining ETF,XME,""XME: ETF centrado en productores de metales y minerÃƒÂ­a en EE.UU. Yield ~3%, P/E ~12""";
"Paper Products,18,1.23,0.01,iShares Global Timber & Forestry ETF,WOOD,""ETF que incluye empresas de papel, celulosa y productos forestales como Domtar y UPM-Kymmene.""";
Real Estate Management & Development,12,3.09,0.01,Vanguard Real Estate ETF,VNQ,ETF que cubre REITs diversificados en gestiÃƒÂ³n y desarrollo inmobiliario como Simon Property Group y CBRE.;
Real Estate Management & Development,12,3.09,0.01,Vanguard Real Estate ETF,VNQ,ETF que cubre REITs diversificados en gestiÃƒÂ³n y desarrollo inmobiliario como Simon Property Group y CBRE.;
"Diversified REITs,14 a 35,6,0.04,Vanguard Real Estate ETF,VNQ,""ETF diversificado en REITs que incluye mÃºltiples subsectores como industrial, office, residencial""";
"Hotel & Resort REITs,27,5,0.032,Real Estate Select Sector SPDR Fund,XLRE,""ETF que invierte en REITs de hoteles y resorts, ofreciendo exposiciÃ³n a turismo y hospitalidad""";
Residential REITs,35,5.3,0.09,Equity Residential,EQR,REIT de viviendas que se beneficia de la demanda de alquiler; flujo recurrente y crecimiento demogrÃ¡fico
Independent Power and Renewable Electricity Producers,18,3.5,0.07,Invesco Solar ETF,TAN,TAN: enfocado en energÃƒÂ­a solar y renovables;
Security Services,23.2,9,0.05,Invesco Defensive Equity ETF,DEF,Servicios de seguridad fÃ­sica y monitoreo: sector defensivo con ingresos estables;
"Systems Software,39,0.75,0.11,Invesco S&P 500Ã‚Â® Equal Weight Technology ETF,RYT,""RYT: software de sistemas y tecnologÃƒÂ­a, yield ~1.25%, P/E ~28""";
"Professional Services,22,1.15,0.04,iShares Global Infrastructure ETF,IGF,""incluye consultoras, servicios pro, yield ~2.0%, P/E ~22""";
"Technology Distributors,15.5,1.6,0.05,Vanguard Information Technology ETF,VGT,""incluye empresas de software como Microsoft, Adobe""";
"Integrated Telecommunication Services,13,2,0.02,Fidelity MSCI Communication Services ETF,FCOM,""telecom integradas globales, yield ~3.0%, P/E ~13""";
"Tobacco,10.5,2.9,0.02,USA Mutuals Vice Fund,VICEX,""fondo que invierte en industrias como tabaco, alcohol, defensa. Tobacco ~6% dividend yield.""";
"Hotels Resorts & Cruise Lines,22,3.9,0.09,Invesco Dynamic Leisure and Entertainment ETF,PEJ,""expuesto a hoteles, resorts y cruceros como Marriott, Hilton, Carnival. P/E ~22, yield ~1.5%""";
"Travel & Tourism,23,3.2,0.06,ETFMG Travel Tech ETF,AWAY,""AWAY: ETF dedicado a empresas de tecnologÃƒÂ­a en turismo y viajes. Yield bajo, alto crecimiento.""";
"Truck Transportation,14,2.1,0.05,SPDR S&P Transportation ETF,XTN,""XTN: incluye transporte terrestre como camiones, ferroviarios y mensajerÃƒÂ­a. P/E ~14, yield ~1.8%""";
"Metals & Mining,11.5,0.79,0.02,SPDR S&P Metals & Mining ETF,XME,""ETF centrado en metales y minerÃƒÂ­a en EE.UU., incluyendo empresas como Freeport-McMoRan, Cleveland-Cliffs, etc.""";
"Environmental & Facilities Services,18,3,0.04,Invesco Water Resources ETF,PHO,""PHO: ETF de empresas dedicadas a servicios ambientales, tratamiento y eficiencia hÃƒÂ­drica.""";
